Branch Name,Commit Hash,File Name,Method Name,Method Code,Commit Link,Method Code No Comments,Tokens
master,26098d2af453f8222b3688c6f24970558365eb1a,ReactButton.java,initializingTextViews,"    private void initializingTextViews(View currentView) {
        likeFace = currentView.findViewById(R.id.likeFace);
        loveFace = currentView.findViewById(R.id.loveFace);
        smileFace = currentView.findViewById(R.id.smileFace);
        wowFace = currentView.findViewById(R.id.wowFace);
        sadFace = currentView.findViewById(R.id.sadFace);
        angryFace = currentView.findViewById(R.id.angryFace);
    }",https://www.github.com/amrdeveloper/reactbutton/commit/26098d2af453f8222b3688c6f24970558365eb1a,"    private void initializingTextViews(View currentView) {
        likeFace = currentView.findViewById(R.id.likeFace);
        loveFace = currentView.findViewById(R.id.loveFace);
        smileFace = currentView.findViewById(R.id.smileFace);
        wowFace = currentView.findViewById(R.id.wowFace);
        sadFace = currentView.findViewById(R.id.sadFace);
        angryFace = currentView.findViewById(R.id.angryFace);
    }
","['    ', 'private', ' ', 'void', ' ', 'initializingTextViews', '(', 'View', ' ', 'currentView', ')', ' ', '{', '\n', '        ', 'likeFace', ' ', '=', ' ', 'currentView', '.', 'findViewById', '(', 'R', '.', 'id', '.', 'likeFace', ')', ';', '\n', '        ', 'loveFace', ' ', '=', ' ', 'currentView', '.', 'findViewById', '(', 'R', '.', 'id', '.', 'loveFace', ')', ';', '\n', '        ', 'smileFace', ' ', '=', ' ', 'currentView', '.', 'findViewById', '(', 'R', '.', 'id', '.', 'smileFace', ')', ';', '\n', '        ', 'wowFace', ' ', '=', ' ', 'currentView', '.', 'findViewById', '(', 'R', '.', 'id', '.', 'wowFace', ')', ';', '\n', '        ', 'sadFace', ' ', '=', ' ', 'currentView', '.', 'findViewById', '(', 'R', '.', 'id', '.', 'sadFace', ')', ';', '\n', '        ', 'angryFace', ' ', '=', ' ', 'currentView', '.', 'findViewById', '(', 'R', '.', 'id', '.', 'angryFace', ')', ';', '\n', '    ', '}', '\n', '<END>']"
master,26098d2af453f8222b3688c6f24970558365eb1a,ReactButton.java,onClick,"            public void onClick(View view) {
                reactButtonLikeState();
                emojisAlertDialog.dismiss();
            }",https://www.github.com/amrdeveloper/reactbutton/commit/26098d2af453f8222b3688c6f24970558365eb1a,"            public void onClick(View view) {
                reactButtonLikeState();
                emojisAlertDialog.dismiss();
            }
","['            ', 'public', ' ', 'void', ' ', 'onClick', '(', 'View', ' ', 'view', ')', ' ', '{', '\n', '                ', 'reactButtonLikeState', '(', ')', ';', '\n', '                ', 'emojisAlertDialog', '.', 'dismiss', '(', ')', ';', '\n', '            ', '}', '\n', '<END>']"
master,26098d2af453f8222b3688c6f24970558365eb1a,ReactButton.java,onClick,"            public void onClick(View view) {
                reactButtonLoveState();
                emojisAlertDialog.dismiss();
            }",https://www.github.com/amrdeveloper/reactbutton/commit/26098d2af453f8222b3688c6f24970558365eb1a,"            public void onClick(View view) {
                reactButtonLoveState();
                emojisAlertDialog.dismiss();
            }
","['            ', 'public', ' ', 'void', ' ', 'onClick', '(', 'View', ' ', 'view', ')', ' ', '{', '\n', '                ', 'reactButtonLoveState', '(', ')', ';', '\n', '                ', 'emojisAlertDialog', '.', 'dismiss', '(', ')', ';', '\n', '            ', '}', '\n', '<END>']"
master,26098d2af453f8222b3688c6f24970558365eb1a,ReactButton.java,onClick,"            public void onClick(View view) {
                reactButtonSmileState();
                emojisAlertDialog.dismiss();
            }",https://www.github.com/amrdeveloper/reactbutton/commit/26098d2af453f8222b3688c6f24970558365eb1a,"            public void onClick(View view) {
                reactButtonSmileState();
                emojisAlertDialog.dismiss();
            }
","['            ', 'public', ' ', 'void', ' ', 'onClick', '(', 'View', ' ', 'view', ')', ' ', '{', '\n', '                ', 'reactButtonSmileState', '(', ')', ';', '\n', '                ', 'emojisAlertDialog', '.', 'dismiss', '(', ')', ';', '\n', '            ', '}', '\n', '<END>']"
master,26098d2af453f8222b3688c6f24970558365eb1a,ReactButton.java,onClick,"            public void onClick(View view) {
                reactButtonWowState();
                emojisAlertDialog.dismiss();
            }",https://www.github.com/amrdeveloper/reactbutton/commit/26098d2af453f8222b3688c6f24970558365eb1a,"            public void onClick(View view) {
                reactButtonWowState();
                emojisAlertDialog.dismiss();
            }
","['            ', 'public', ' ', 'void', ' ', 'onClick', '(', 'View', ' ', 'view', ')', ' ', '{', '\n', '                ', 'reactButtonWowState', '(', ')', ';', '\n', '                ', 'emojisAlertDialog', '.', 'dismiss', '(', ')', ';', '\n', '            ', '}', '\n', '<END>']"
master,26098d2af453f8222b3688c6f24970558365eb1a,ReactButton.java,onClick,"            public void onClick(View view) {
                reactButtonSadState();
                emojisAlertDialog.dismiss();
            }",https://www.github.com/amrdeveloper/reactbutton/commit/26098d2af453f8222b3688c6f24970558365eb1a,"            public void onClick(View view) {
                reactButtonSadState();
                emojisAlertDialog.dismiss();
            }
","['            ', 'public', ' ', 'void', ' ', 'onClick', '(', 'View', ' ', 'view', ')', ' ', '{', '\n', '                ', 'reactButtonSadState', '(', ')', ';', '\n', '                ', 'emojisAlertDialog', '.', 'dismiss', '(', ')', ';', '\n', '            ', '}', '\n', '<END>']"
master,26098d2af453f8222b3688c6f24970558365eb1a,ReactButton.java,onClick,"            public void onClick(View view) {
                reactButtonAngryState();
                emojisAlertDialog.dismiss();
            }",https://www.github.com/amrdeveloper/reactbutton/commit/26098d2af453f8222b3688c6f24970558365eb1a,"            public void onClick(View view) {
                reactButtonAngryState();
                emojisAlertDialog.dismiss();
            }
","['            ', 'public', ' ', 'void', ' ', 'onClick', '(', 'View', ' ', 'view', ')', ' ', '{', '\n', '                ', 'reactButtonAngryState', '(', ')', ';', '\n', '                ', 'emojisAlertDialog', '.', 'dismiss', '(', ')', ';', '\n', '            ', '}', '\n', '<END>']"
master,26098d2af453f8222b3688c6f24970558365eb1a,ReactButton.java,reactButtonDefaultState,"    private void reactButtonDefaultState() {
        reactState = false;
        currentEmojiType = DEFAULT;
        mReactButton.setText(LIKE);
        mReactButton.setTextColor(ReactConstance.getColor(ReactConstance.DEFAULT));
        mReactButton.setCompoundDrawablesWithIntrinsicBounds(R.mipmap.reactbutton_default, 0, 0, 0);
    }",https://www.github.com/amrdeveloper/reactbutton/commit/26098d2af453f8222b3688c6f24970558365eb1a,"    private void reactButtonDefaultState() {
        reactState = false;
        currentEmojiType = DEFAULT;
        mReactButton.setText(LIKE);
        mReactButton.setTextColor(ReactConstance.getColor(ReactConstance.DEFAULT));
        mReactButton.setCompoundDrawablesWithIntrinsicBounds(R.mipmap.reactbutton_default, 0, 0, 0);
    }
","['    ', 'private', ' ', 'void', ' ', 'reactButtonDefaultState', '(', ')', ' ', '{', '\n', '        ', 'reactState', ' ', '=', ' ', 'false', ';', '\n', '        ', 'currentEmojiType', ' ', '=', ' ', 'DEFAULT', ';', '\n', '        ', 'mReactButton', '.', 'setText', '(', 'LIKE', ')', ';', '\n', '        ', 'mReactButton', '.', 'setTextColor', '(', 'ReactConstance', '.', 'getColor', '(', 'ReactConstance', '.', 'DEFAULT', ')', ')', ';', '\n', '        ', 'mReactButton', '.', 'setCompoundDrawablesWithIntrinsicBounds', '(', 'R', '.', 'mipmap', '.', 'reactbutton_default', ',', ' ', '0', ',', ' ', '0', ',', ' ', '0', ')', ';', '\n', '    ', '}', '\n', '<END>']"
master,26098d2af453f8222b3688c6f24970558365eb1a,ReactButton.java,reactButtonLikeState,"    private void reactButtonLikeState() {
        reactState = true;
        currentEmojiType = LIKE;
        mReactButton.setText(LIKE);
        mReactButton.setTextColor(ReactConstance.getColor(ReactConstance.BLUE));
        mReactButton.setCompoundDrawablesWithIntrinsicBounds(R.mipmap.reactbutton_like, 0, 0, 0);
    }",https://www.github.com/amrdeveloper/reactbutton/commit/26098d2af453f8222b3688c6f24970558365eb1a,"    private void reactButtonLikeState() {
        reactState = true;
        currentEmojiType = LIKE;
        mReactButton.setText(LIKE);
        mReactButton.setTextColor(ReactConstance.getColor(ReactConstance.BLUE));
        mReactButton.setCompoundDrawablesWithIntrinsicBounds(R.mipmap.reactbutton_like, 0, 0, 0);
    }
","['    ', 'private', ' ', 'void', ' ', 'reactButtonLikeState', '(', ')', ' ', '{', '\n', '        ', 'reactState', ' ', '=', ' ', 'true', ';', '\n', '        ', 'currentEmojiType', ' ', '=', ' ', 'LIKE', ';', '\n', '        ', 'mReactButton', '.', 'setText', '(', 'LIKE', ')', ';', '\n', '        ', 'mReactButton', '.', 'setTextColor', '(', 'ReactConstance', '.', 'getColor', '(', 'ReactConstance', '.', 'BLUE', ')', ')', ';', '\n', '        ', 'mReactButton', '.', 'setCompoundDrawablesWithIntrinsicBounds', '(', 'R', '.', 'mipmap', '.', 'reactbutton_like', ',', ' ', '0', ',', ' ', '0', ',', ' ', '0', ')', ';', '\n', '    ', '}', '\n', '<END>']"
master,26098d2af453f8222b3688c6f24970558365eb1a,ReactButton.java,reactButtonLoveState,"    private void reactButtonLoveState() {
        reactState = true;
        currentEmojiType = LOVE;
        mReactButton.setText(currentEmojiType);
        mReactButton.setTextColor(ReactConstance.getColor(ReactConstance.RED_LOVE));
        mReactButton.setCompoundDrawablesWithIntrinsicBounds(R.mipmap.reactbutton_love, 0, 0, 0);
    }",https://www.github.com/amrdeveloper/reactbutton/commit/26098d2af453f8222b3688c6f24970558365eb1a,"    private void reactButtonLoveState() {
        reactState = true;
        currentEmojiType = LOVE;
        mReactButton.setText(currentEmojiType);
        mReactButton.setTextColor(ReactConstance.getColor(ReactConstance.RED_LOVE));
        mReactButton.setCompoundDrawablesWithIntrinsicBounds(R.mipmap.reactbutton_love, 0, 0, 0);
    }
","['    ', 'private', ' ', 'void', ' ', 'reactButtonLoveState', '(', ')', ' ', '{', '\n', '        ', 'reactState', ' ', '=', ' ', 'true', ';', '\n', '        ', 'currentEmojiType', ' ', '=', ' ', 'LOVE', ';', '\n', '        ', 'mReactButton', '.', 'setText', '(', 'currentEmojiType', ')', ';', '\n', '        ', 'mReactButton', '.', 'setTextColor', '(', 'ReactConstance', '.', 'getColor', '(', 'ReactConstance', '.', 'RED_LOVE', ')', ')', ';', '\n', '        ', 'mReactButton', '.', 'setCompoundDrawablesWithIntrinsicBounds', '(', 'R', '.', 'mipmap', '.', 'reactbutton_love', ',', ' ', '0', ',', ' ', '0', ',', ' ', '0', ')', ';', '\n', '    ', '}', '\n', '<END>']"
master,26098d2af453f8222b3688c6f24970558365eb1a,ReactButton.java,reactButtonSmileState,"    private void reactButtonSmileState() {
        reactState = true;
        currentEmojiType = SMILE;
        mReactButton.setText(currentEmojiType);
        mReactButton.setTextColor(ReactConstance.getColor(ReactConstance.YELLOW_HAHA));
        mReactButton.setCompoundDrawablesWithIntrinsicBounds(R.mipmap.reactbutton_haha, 0, 0, 0);
    }",https://www.github.com/amrdeveloper/reactbutton/commit/26098d2af453f8222b3688c6f24970558365eb1a,"    private void reactButtonSmileState() {
        reactState = true;
        currentEmojiType = SMILE;
        mReactButton.setText(currentEmojiType);
        mReactButton.setTextColor(ReactConstance.getColor(ReactConstance.YELLOW_HAHA));
        mReactButton.setCompoundDrawablesWithIntrinsicBounds(R.mipmap.reactbutton_haha, 0, 0, 0);
    }
","['    ', 'private', ' ', 'void', ' ', 'reactButtonSmileState', '(', ')', ' ', '{', '\n', '        ', 'reactState', ' ', '=', ' ', 'true', ';', '\n', '        ', 'currentEmojiType', ' ', '=', ' ', 'SMILE', ';', '\n', '        ', 'mReactButton', '.', 'setText', '(', 'currentEmojiType', ')', ';', '\n', '        ', 'mReactButton', '.', 'setTextColor', '(', 'ReactConstance', '.', 'getColor', '(', 'ReactConstance', '.', 'YELLOW_HAHA', ')', ')', ';', '\n', '        ', 'mReactButton', '.', 'setCompoundDrawablesWithIntrinsicBounds', '(', 'R', '.', 'mipmap', '.', 'reactbutton_haha', ',', ' ', '0', ',', ' ', '0', ',', ' ', '0', ')', ';', '\n', '    ', '}', '\n', '<END>']"
master,26098d2af453f8222b3688c6f24970558365eb1a,ReactButton.java,reactButtonWowState,"    private void reactButtonWowState() {
        reactState = true;
        currentEmojiType = WOW;
        mReactButton.setText(currentEmojiType);
        mReactButton.setTextColor(ReactConstance.getColor(ReactConstance.YELLOW_WOW));
        mReactButton.setCompoundDrawablesWithIntrinsicBounds(R.mipmap.reactbutton_wow, 0, 0, 0);
    }",https://www.github.com/amrdeveloper/reactbutton/commit/26098d2af453f8222b3688c6f24970558365eb1a,"    private void reactButtonWowState() {
        reactState = true;
        currentEmojiType = WOW;
        mReactButton.setText(currentEmojiType);
        mReactButton.setTextColor(ReactConstance.getColor(ReactConstance.YELLOW_WOW));
        mReactButton.setCompoundDrawablesWithIntrinsicBounds(R.mipmap.reactbutton_wow, 0, 0, 0);
    }
","['    ', 'private', ' ', 'void', ' ', 'reactButtonWowState', '(', ')', ' ', '{', '\n', '        ', 'reactState', ' ', '=', ' ', 'true', ';', '\n', '        ', 'currentEmojiType', ' ', '=', ' ', 'WOW', ';', '\n', '        ', 'mReactButton', '.', 'setText', '(', 'currentEmojiType', ')', ';', '\n', '        ', 'mReactButton', '.', 'setTextColor', '(', 'ReactConstance', '.', 'getColor', '(', 'ReactConstance', '.', 'YELLOW_WOW', ')', ')', ';', '\n', '        ', 'mReactButton', '.', 'setCompoundDrawablesWithIntrinsicBounds', '(', 'R', '.', 'mipmap', '.', 'reactbutton_wow', ',', ' ', '0', ',', ' ', '0', ',', ' ', '0', ')', ';', '\n', '    ', '}', '\n', '<END>']"
master,26098d2af453f8222b3688c6f24970558365eb1a,ReactButton.java,reactButtonSadState,"    private void reactButtonSadState() {
        reactState = true;
        currentEmojiType = SAD;
        mReactButton.setText(currentEmojiType);
        mReactButton.setTextColor(ReactConstance.getColor(ReactConstance.YELLOW_HAHA));
        mReactButton.setCompoundDrawablesWithIntrinsicBounds(R.mipmap.reactbutton_sad, 0, 0, 0);
    }",https://www.github.com/amrdeveloper/reactbutton/commit/26098d2af453f8222b3688c6f24970558365eb1a,"    private void reactButtonSadState() {
        reactState = true;
        currentEmojiType = SAD;
        mReactButton.setText(currentEmojiType);
        mReactButton.setTextColor(ReactConstance.getColor(ReactConstance.YELLOW_HAHA));
        mReactButton.setCompoundDrawablesWithIntrinsicBounds(R.mipmap.reactbutton_sad, 0, 0, 0);
    }
","['    ', 'private', ' ', 'void', ' ', 'reactButtonSadState', '(', ')', ' ', '{', '\n', '        ', 'reactState', ' ', '=', ' ', 'true', ';', '\n', '        ', 'currentEmojiType', ' ', '=', ' ', 'SAD', ';', '\n', '        ', 'mReactButton', '.', 'setText', '(', 'currentEmojiType', ')', ';', '\n', '        ', 'mReactButton', '.', 'setTextColor', '(', 'ReactConstance', '.', 'getColor', '(', 'ReactConstance', '.', 'YELLOW_HAHA', ')', ')', ';', '\n', '        ', 'mReactButton', '.', 'setCompoundDrawablesWithIntrinsicBounds', '(', 'R', '.', 'mipmap', '.', 'reactbutton_sad', ',', ' ', '0', ',', ' ', '0', ',', ' ', '0', ')', ';', '\n', '    ', '}', '\n', '<END>']"
master,26098d2af453f8222b3688c6f24970558365eb1a,ReactButton.java,reactButtonAngryState,"    private void reactButtonAngryState() {
        reactState = true;
        currentEmojiType = ANGRY;
        mReactButton.setText(currentEmojiType);
        mReactButton.setTextColor(ReactConstance.getColor(ReactConstance.RED_ANGRY));
        mReactButton.setCompoundDrawablesWithIntrinsicBounds(R.mipmap.reactbutton_angry, 0, 0, 0);
    }",https://www.github.com/amrdeveloper/reactbutton/commit/26098d2af453f8222b3688c6f24970558365eb1a,"    private void reactButtonAngryState() {
        reactState = true;
        currentEmojiType = ANGRY;
        mReactButton.setText(currentEmojiType);
        mReactButton.setTextColor(ReactConstance.getColor(ReactConstance.RED_ANGRY));
        mReactButton.setCompoundDrawablesWithIntrinsicBounds(R.mipmap.reactbutton_angry, 0, 0, 0);
    }
","['    ', 'private', ' ', 'void', ' ', 'reactButtonAngryState', '(', ')', ' ', '{', '\n', '        ', 'reactState', ' ', '=', ' ', 'true', ';', '\n', '        ', 'currentEmojiType', ' ', '=', ' ', 'ANGRY', ';', '\n', '        ', 'mReactButton', '.', 'setText', '(', 'currentEmojiType', ')', ';', '\n', '        ', 'mReactButton', '.', 'setTextColor', '(', 'ReactConstance', '.', 'getColor', '(', 'ReactConstance', '.', 'RED_ANGRY', ')', ')', ';', '\n', '        ', 'mReactButton', '.', 'setCompoundDrawablesWithIntrinsicBounds', '(', 'R', '.', 'mipmap', '.', 'reactbutton_angry', ',', ' ', '0', ',', ' ', '0', ',', ' ', '0', ')', ';', '\n', '    ', '}', '\n', '<END>']"
master,26098d2af453f8222b3688c6f24970558365eb1a,ReactButton.java,reactButtonDefaultSetting,"    private void reactButtonDefaultSetting() {
        mReactButton.setText(LIKE);
        mReactButton.setOnClickListener(this);
        mReactButton.setOnLongClickListener(this);
        mReactButton.setCompoundDrawablesWithIntrinsicBounds(R.mipmap.reactbutton_default, 0, 0, 0);
    }",https://www.github.com/amrdeveloper/reactbutton/commit/26098d2af453f8222b3688c6f24970558365eb1a,"    private void reactButtonDefaultSetting() {
        mReactButton.setText(LIKE);
        mReactButton.setOnClickListener(this);
        mReactButton.setOnLongClickListener(this);
        mReactButton.setCompoundDrawablesWithIntrinsicBounds(R.mipmap.reactbutton_default, 0, 0, 0);
    }
","['    ', 'private', ' ', 'void', ' ', 'reactButtonDefaultSetting', '(', ')', ' ', '{', '\n', '        ', 'mReactButton', '.', 'setText', '(', 'LIKE', ')', ';', '\n', '        ', 'mReactButton', '.', 'setOnClickListener', '(', 'this', ')', ';', '\n', '        ', 'mReactButton', '.', 'setOnLongClickListener', '(', 'this', ')', ';', '\n', '        ', 'mReactButton', '.', 'setCompoundDrawablesWithIntrinsicBounds', '(', 'R', '.', 'mipmap', '.', 'reactbutton_default', ',', ' ', '0', ',', ' ', '0', ',', ' ', '0', ')', ';', '\n', '    ', '}', '\n', '<END>']"
master,26098d2af453f8222b3688c6f24970558365eb1a,ReactButton.java,onClick,"    public void onClick(View view) {
        //The Library OnClick
        onClickLikeAndDisLike();
        //If User Set OnClick Using it After Native Library OnClick
        if (onClickListener != null) {
            onClickListener.onClick(view);",https://www.github.com/amrdeveloper/reactbutton/commit/26098d2af453f8222b3688c6f24970558365eb1a,"    public void onClick(View view) {
        
        onClickLikeAndDisLike();
        
        if (onClickListener != null) {
            onClickListener.onClick(view);
","['    ', 'public', ' ', 'void', ' ', 'onClick', '(', 'View', ' ', 'view', ')', ' ', '{', '\n', '        ', '\n', '        ', 'onClickLikeAndDisLike', '(', ')', ';', '\n', '        ', '\n', '        ', 'if', ' ', '(', 'onClickListener', ' ', '!', '=', ' ', 'null', ')', ' ', '{', '\n', '            ', 'onClickListener', '.', 'onClick', '(', 'view', ')', ';', '\n', '<END>']"
master,26098d2af453f8222b3688c6f24970558365eb1a,ReactButton.java,onDismiss,"            public void onDismiss(DialogInterface dialogInterface) {
                if (onDismissListener != null) {
                    //User OnLongClick Implementation",https://www.github.com/amrdeveloper/reactbutton/commit/26098d2af453f8222b3688c6f24970558365eb1a,"            public void onDismiss(DialogInterface dialogInterface) {
                if (onDismissListener != null) {
                    
","['            ', 'public', ' ', 'void', ' ', 'onDismiss', '(', 'DialogInterface', ' ', 'dialogInterface', ')', ' ', '{', '\n', '                ', 'if', ' ', '(', 'onDismissListener', ' ', '!', '=', ' ', 'null', ')', ' ', '{', '\n', '                    ', '\n', '<END>']"
master,350d3896970246aa8c821e623de0487adfdb1105,ReactButton.java,onClickLikeAndDisLike,"    private void onClickLikeAndDisLike() {
        //Code When User Click On Button
        //If State is true , dislike The Button And Return To Default State
        if (mCurrentReactState) {
            reactButtonDefaultState();",https://www.github.com/amrdeveloper/reactbutton/commit/350d3896970246aa8c821e623de0487adfdb1105,"    private void onClickLikeAndDisLike() {
        
        
        if (mCurrentReactState) {
            reactButtonDefaultState();
","['    ', 'private', ' ', 'void', ' ', 'onClickLikeAndDisLike', '(', ')', ' ', '{', '\n', '        ', '\n', '        ', '\n', '        ', 'if', ' ', '(', 'mCurrentReactState', ')', ' ', '{', '\n', '            ', 'reactButtonDefaultState', '(', ')', ';', '\n', '<END>']"
master,350d3896970246aa8c821e623de0487adfdb1105,ReactButton.java,onClick,"            public void onClick(View view) {
                reactButtonLikeState();
                mReactAlertDialog.dismiss();
            }",https://www.github.com/amrdeveloper/reactbutton/commit/350d3896970246aa8c821e623de0487adfdb1105,"            public void onClick(View view) {
                reactButtonLikeState();
                mReactAlertDialog.dismiss();
            }
","['            ', 'public', ' ', 'void', ' ', 'onClick', '(', 'View', ' ', 'view', ')', ' ', '{', '\n', '                ', 'reactButtonLikeState', '(', ')', ';', '\n', '                ', 'mReactAlertDialog', '.', 'dismiss', '(', ')', ';', '\n', '            ', '}', '\n', '<END>']"
master,350d3896970246aa8c821e623de0487adfdb1105,ReactButton.java,onClick,"            public void onClick(View view) {
                reactButtonLoveState();
                mReactAlertDialog.dismiss();
            }",https://www.github.com/amrdeveloper/reactbutton/commit/350d3896970246aa8c821e623de0487adfdb1105,"            public void onClick(View view) {
                reactButtonLoveState();
                mReactAlertDialog.dismiss();
            }
","['            ', 'public', ' ', 'void', ' ', 'onClick', '(', 'View', ' ', 'view', ')', ' ', '{', '\n', '                ', 'reactButtonLoveState', '(', ')', ';', '\n', '                ', 'mReactAlertDialog', '.', 'dismiss', '(', ')', ';', '\n', '            ', '}', '\n', '<END>']"
master,350d3896970246aa8c821e623de0487adfdb1105,ReactButton.java,onClick,"            public void onClick(View view) {
                reactButtonSmileState();
                mReactAlertDialog.dismiss();
            }",https://www.github.com/amrdeveloper/reactbutton/commit/350d3896970246aa8c821e623de0487adfdb1105,"            public void onClick(View view) {
                reactButtonSmileState();
                mReactAlertDialog.dismiss();
            }
","['            ', 'public', ' ', 'void', ' ', 'onClick', '(', 'View', ' ', 'view', ')', ' ', '{', '\n', '                ', 'reactButtonSmileState', '(', ')', ';', '\n', '                ', 'mReactAlertDialog', '.', 'dismiss', '(', ')', ';', '\n', '            ', '}', '\n', '<END>']"
master,350d3896970246aa8c821e623de0487adfdb1105,ReactButton.java,onClick,"            public void onClick(View view) {
                reactButtonWowState();
                mReactAlertDialog.dismiss();
            }",https://www.github.com/amrdeveloper/reactbutton/commit/350d3896970246aa8c821e623de0487adfdb1105,"            public void onClick(View view) {
                reactButtonWowState();
                mReactAlertDialog.dismiss();
            }
","['            ', 'public', ' ', 'void', ' ', 'onClick', '(', 'View', ' ', 'view', ')', ' ', '{', '\n', '                ', 'reactButtonWowState', '(', ')', ';', '\n', '                ', 'mReactAlertDialog', '.', 'dismiss', '(', ')', ';', '\n', '            ', '}', '\n', '<END>']"
master,350d3896970246aa8c821e623de0487adfdb1105,ReactButton.java,onClick,"            public void onClick(View view) {
                reactButtonSadState();
                mReactAlertDialog.dismiss();
            }",https://www.github.com/amrdeveloper/reactbutton/commit/350d3896970246aa8c821e623de0487adfdb1105,"            public void onClick(View view) {
                reactButtonSadState();
                mReactAlertDialog.dismiss();
            }
","['            ', 'public', ' ', 'void', ' ', 'onClick', '(', 'View', ' ', 'view', ')', ' ', '{', '\n', '                ', 'reactButtonSadState', '(', ')', ';', '\n', '                ', 'mReactAlertDialog', '.', 'dismiss', '(', ')', ';', '\n', '            ', '}', '\n', '<END>']"
master,350d3896970246aa8c821e623de0487adfdb1105,ReactButton.java,onClick,"            public void onClick(View view) {
                reactButtonAngryState();
                mReactAlertDialog.dismiss();
            }",https://www.github.com/amrdeveloper/reactbutton/commit/350d3896970246aa8c821e623de0487adfdb1105,"            public void onClick(View view) {
                reactButtonAngryState();
                mReactAlertDialog.dismiss();
            }
","['            ', 'public', ' ', 'void', ' ', 'onClick', '(', 'View', ' ', 'view', ')', ' ', '{', '\n', '                ', 'reactButtonAngryState', '(', ')', ';', '\n', '                ', 'mReactAlertDialog', '.', 'dismiss', '(', ')', ';', '\n', '            ', '}', '\n', '<END>']"
master,350d3896970246aa8c821e623de0487adfdb1105,ReactButton.java,reactButtonDefaultState,"    private void reactButtonDefaultState() {
        mCurrentReactState = false;
        mCurrentReactType = DEFAULT;
        mReactButton.setText(LIKE);
        mReactButton.setTextColor(ReactConstance.getColor(ReactConstance.DEFAULT));
        mReactButton.setCompoundDrawablesWithIntrinsicBounds(R.mipmap.reset, 0, 0, 0);
    }",https://www.github.com/amrdeveloper/reactbutton/commit/350d3896970246aa8c821e623de0487adfdb1105,"    private void reactButtonDefaultState() {
        mCurrentReactState = false;
        mCurrentReactType = DEFAULT;
        mReactButton.setText(LIKE);
        mReactButton.setTextColor(ReactConstance.getColor(ReactConstance.DEFAULT));
        mReactButton.setCompoundDrawablesWithIntrinsicBounds(R.mipmap.reset, 0, 0, 0);
    }
","['    ', 'private', ' ', 'void', ' ', 'reactButtonDefaultState', '(', ')', ' ', '{', '\n', '        ', 'mCurrentReactState', ' ', '=', ' ', 'false', ';', '\n', '        ', 'mCurrentReactType', ' ', '=', ' ', 'DEFAULT', ';', '\n', '        ', 'mReactButton', '.', 'setText', '(', 'LIKE', ')', ';', '\n', '        ', 'mReactButton', '.', 'setTextColor', '(', 'ReactConstance', '.', 'getColor', '(', 'ReactConstance', '.', 'DEFAULT', ')', ')', ';', '\n', '        ', 'mReactButton', '.', 'setCompoundDrawablesWithIntrinsicBounds', '(', 'R', '.', 'mipmap', '.', 'reset', ',', ' ', '0', ',', ' ', '0', ',', ' ', '0', ')', ';', '\n', '    ', '}', '\n', '<END>']"
master,350d3896970246aa8c821e623de0487adfdb1105,ReactButton.java,reactButtonLikeState,"    private void reactButtonLikeState() {
        mCurrentReactState = true;
        mCurrentReactType = LIKE;
        mReactButton.setText(LIKE);
        mReactButton.setTextColor(ReactConstance.getColor(ReactConstance.BLUE));
        mReactButton.setCompoundDrawablesWithIntrinsicBounds(R.mipmap.like, 0, 0, 0);
    }",https://www.github.com/amrdeveloper/reactbutton/commit/350d3896970246aa8c821e623de0487adfdb1105,"    private void reactButtonLikeState() {
        mCurrentReactState = true;
        mCurrentReactType = LIKE;
        mReactButton.setText(LIKE);
        mReactButton.setTextColor(ReactConstance.getColor(ReactConstance.BLUE));
        mReactButton.setCompoundDrawablesWithIntrinsicBounds(R.mipmap.like, 0, 0, 0);
    }
","['    ', 'private', ' ', 'void', ' ', 'reactButtonLikeState', '(', ')', ' ', '{', '\n', '        ', 'mCurrentReactState', ' ', '=', ' ', 'true', ';', '\n', '        ', 'mCurrentReactType', ' ', '=', ' ', 'LIKE', ';', '\n', '        ', 'mReactButton', '.', 'setText', '(', 'LIKE', ')', ';', '\n', '        ', 'mReactButton', '.', 'setTextColor', '(', 'ReactConstance', '.', 'getColor', '(', 'ReactConstance', '.', 'BLUE', ')', ')', ';', '\n', '        ', 'mReactButton', '.', 'setCompoundDrawablesWithIntrinsicBounds', '(', 'R', '.', 'mipmap', '.', 'like', ',', ' ', '0', ',', ' ', '0', ',', ' ', '0', ')', ';', '\n', '    ', '}', '\n', '<END>']"
