Branch Name,Commit Hash,File Name,Method Name,Method Code,Commit Link,Method Code No Comments,Tokens
master,165fcf585d1ec29d19d86a75f8e3695675ad5735,ResourcesHolder.java,putString,"    public ResourcesHolder putString(String key, String string){
        strings.put(key, string);
        return this;
    }",https://www.github.com/anggrayudi/android-hidden-api/commit/165fcf585d1ec29d19d86a75f8e3695675ad5735,"    public ResourcesHolder putString(String key, String string){
        strings.put(key, string);
        return this;
    }
","['    ', 'public', ' ', 'ResourcesHolder', ' ', 'putString', '(', 'String', ' ', 'key', ',', ' ', 'String', ' ', 'string', ')', '{', '\n', '        ', 'strings', '.', 'put', '(', 'key', ',', ' ', 'string', ')', ';', '\n', '        ', 'return', ' ', 'this', ';', '\n', '    ', '}', '\n', '<END>']"
master,165fcf585d1ec29d19d86a75f8e3695675ad5735,ResourcesHolder.java,putXml,"    public ResourcesHolder putXml(String key, XmlResourceParser xml){
        xpps.put(""xml_""+key, xml);
        return this;
    }",https://www.github.com/anggrayudi/android-hidden-api/commit/165fcf585d1ec29d19d86a75f8e3695675ad5735,"    public ResourcesHolder putXml(String key, XmlResourceParser xml){
        xpps.put(""xml_""+key, xml);
        return this;
    }
","['    ', 'public', ' ', 'ResourcesHolder', ' ', 'putXml', '(', 'String', ' ', 'key', ',', ' ', 'XmlResourceParser', ' ', 'xml', ')', '{', '\n', '        ', 'xpps', '.', 'put', '(', '""', 'xml_', '""', '+', 'key', ',', ' ', 'xml', ')', ';', '\n', '        ', 'return', ' ', 'this', ';', '\n', '    ', '}', '\n', '<END>']"
master,165fcf585d1ec29d19d86a75f8e3695675ad5735,ResourcesHolder.java,putObject,"    public ResourcesHolder putObject(String key, Object object){
        objects.put(key, object);
        return this;
    }",https://www.github.com/anggrayudi/android-hidden-api/commit/165fcf585d1ec29d19d86a75f8e3695675ad5735,"    public ResourcesHolder putObject(String key, Object object){
        objects.put(key, object);
        return this;
    }
","['    ', 'public', ' ', 'ResourcesHolder', ' ', 'putObject', '(', 'String', ' ', 'key', ',', ' ', 'Object', ' ', 'object', ')', '{', '\n', '        ', 'objects', '.', 'put', '(', 'key', ',', ' ', 'object', ')', ';', '\n', '        ', 'return', ' ', 'this', ';', '\n', '    ', '}', '\n', '<END>']"
master,165fcf585d1ec29d19d86a75f8e3695675ad5735,ResourcesHolder.java,clear,"    public void clear(){
        ints.clear();
        xpps.clear();
        arrayInt.clear();
        arrayString.clear();
        bools.clear();
        drawables.clear();
        floats.clear();
        streams.clear();
        strings.clear();
        objects.clear();
    }",https://www.github.com/anggrayudi/android-hidden-api/commit/165fcf585d1ec29d19d86a75f8e3695675ad5735,"    public void clear(){
        ints.clear();
        xpps.clear();
        arrayInt.clear();
        arrayString.clear();
        bools.clear();
        drawables.clear();
        floats.clear();
        streams.clear();
        strings.clear();
        objects.clear();
    }
","['    ', 'public', ' ', 'void', ' ', 'clear', '(', ')', '{', '\n', '        ', 'ints', '.', 'clear', '(', ')', ';', '\n', '        ', 'xpps', '.', 'clear', '(', ')', ';', '\n', '        ', 'arrayInt', '.', 'clear', '(', ')', ';', '\n', '        ', 'arrayString', '.', 'clear', '(', ')', ';', '\n', '        ', 'bools', '.', 'clear', '(', ')', ';', '\n', '        ', 'drawables', '.', 'clear', '(', ')', ';', '\n', '        ', 'floats', '.', 'clear', '(', ')', ';', '\n', '        ', 'streams', '.', 'clear', '(', ')', ';', '\n', '        ', 'strings', '.', 'clear', '(', ')', ';', '\n', '        ', 'objects', '.', 'clear', '(', ')', ';', '\n', '    ', '}', '\n', '<END>']"
master,101962b74ab597339cd4d7ebfccc11fa3baca7e4,InternalAccessor.java,getAnimation,"    public static XmlResourceParser getAnimation(Context context, @NonNull String resName) throws ResourceNotFoundException {
        try {
            return context.getResources().getAnimation(getResourceId(""anim"", resName));",https://www.github.com/anggrayudi/android-hidden-api/commit/101962b74ab597339cd4d7ebfccc11fa3baca7e4,"    public static XmlResourceParser getAnimation(Context context, @NonNull String resName) throws ResourceNotFoundException {
        try {
            return context.getResources().getAnimation(getResourceId(""anim"", resName));
","['    ', 'public', ' ', 'static', ' ', 'XmlResourceParser', ' ', 'getAnimation', '(', 'Context', ' ', 'context', ',', ' ', '@NonNull', ' ', 'String', ' ', 'resName', ')', ' ', 'throws', ' ', 'ResourceNotFoundException', ' ', '{', '\n', '        ', 'try', ' ', '{', '\n', '            ', 'return', ' ', 'context', '.', 'getResources', '(', ')', '.', 'getAnimation', '(', 'getResourceId', '(', '""', 'anim', '""', ',', ' ', 'resName', ')', ')', ';', '\n', '<END>']"
master,101962b74ab597339cd4d7ebfccc11fa3baca7e4,InternalAccessor.java,getBoolean,"    public static boolean getBoolean(Context context, @NonNull String resName) throws ResourceNotFoundException {
        try {
            return context.getResources().getBoolean(getResourceId(""bool"", resName));",https://www.github.com/anggrayudi/android-hidden-api/commit/101962b74ab597339cd4d7ebfccc11fa3baca7e4,"    public static boolean getBoolean(Context context, @NonNull String resName) throws ResourceNotFoundException {
        try {
            return context.getResources().getBoolean(getResourceId(""bool"", resName));
","['    ', 'public', ' ', 'static', ' ', 'boolean', ' ', 'getBoolean', '(', 'Context', ' ', 'context', ',', ' ', '@NonNull', ' ', 'String', ' ', 'resName', ')', ' ', 'throws', ' ', 'ResourceNotFoundException', ' ', '{', '\n', '        ', 'try', ' ', '{', '\n', '            ', 'return', ' ', 'context', '.', 'getResources', '(', ')', '.', 'getBoolean', '(', 'getResourceId', '(', '""', 'bool', '""', ',', ' ', 'resName', ')', ')', ';', '\n', '<END>']"
master,101962b74ab597339cd4d7ebfccc11fa3baca7e4,InternalAccessor.java,getColor,"    public static int getColor(Context context, @NonNull String resName) throws ResourceNotFoundException {
        try {
            return context.getResources().getColor(getResourceId(""color"", resName));",https://www.github.com/anggrayudi/android-hidden-api/commit/101962b74ab597339cd4d7ebfccc11fa3baca7e4,"    public static int getColor(Context context, @NonNull String resName) throws ResourceNotFoundException {
        try {
            return context.getResources().getColor(getResourceId(""color"", resName));
","['    ', 'public', ' ', 'static', ' ', 'int', ' ', 'getColor', '(', 'Context', ' ', 'context', ',', ' ', '@NonNull', ' ', 'String', ' ', 'resName', ')', ' ', 'throws', ' ', 'ResourceNotFoundException', ' ', '{', '\n', '        ', 'try', ' ', '{', '\n', '            ', 'return', ' ', 'context', '.', 'getResources', '(', ')', '.', 'getColor', '(', 'getResourceId', '(', '""', 'color', '""', ',', ' ', 'resName', ')', ')', ';', '\n', '<END>']"
master,101962b74ab597339cd4d7ebfccc11fa3baca7e4,InternalAccessor.java,getDimension,"    public static float getDimension(Context context, @NonNull String resName) throws ResourceNotFoundException {
        try {
            return context.getResources().getDimension(getResourceId(""dimen"", resName));",https://www.github.com/anggrayudi/android-hidden-api/commit/101962b74ab597339cd4d7ebfccc11fa3baca7e4,"    public static float getDimension(Context context, @NonNull String resName) throws ResourceNotFoundException {
        try {
            return context.getResources().getDimension(getResourceId(""dimen"", resName));
","['    ', 'public', ' ', 'static', ' ', 'float', ' ', 'getDimension', '(', 'Context', ' ', 'context', ',', ' ', '@NonNull', ' ', 'String', ' ', 'resName', ')', ' ', 'throws', ' ', 'ResourceNotFoundException', ' ', '{', '\n', '        ', 'try', ' ', '{', '\n', '            ', 'return', ' ', 'context', '.', 'getResources', '(', ')', '.', 'getDimension', '(', 'getResourceId', '(', '""', 'dimen', '""', ',', ' ', 'resName', ')', ')', ';', '\n', '<END>']"
master,101962b74ab597339cd4d7ebfccc11fa3baca7e4,InternalAccessor.java,getDrawable,"    public static Drawable getDrawable(Context context, @NonNull String resName) throws ResourceNotFoundException {
        try {
            return ContextCompat.getDrawable(context, getResourceId(""drawable"", resName));",https://www.github.com/anggrayudi/android-hidden-api/commit/101962b74ab597339cd4d7ebfccc11fa3baca7e4,"    public static Drawable getDrawable(Context context, @NonNull String resName) throws ResourceNotFoundException {
        try {
            return ContextCompat.getDrawable(context, getResourceId(""drawable"", resName));
","['    ', 'public', ' ', 'static', ' ', 'Drawable', ' ', 'getDrawable', '(', 'Context', ' ', 'context', ',', ' ', '@NonNull', ' ', 'String', ' ', 'resName', ')', ' ', 'throws', ' ', 'ResourceNotFoundException', ' ', '{', '\n', '        ', 'try', ' ', '{', '\n', '            ', 'return', ' ', 'ContextCompat', '.', 'getDrawable', '(', 'context', ',', ' ', 'getResourceId', '(', '""', 'drawable', '""', ',', ' ', 'resName', ')', ')', ';', '\n', '<END>']"
master,101962b74ab597339cd4d7ebfccc11fa3baca7e4,InternalAccessor.java,getFraction,"    public static float getFraction(Context context, @NonNull String resName, int base, int pbase) throws ResourceNotFoundException {
        try {
            return context.getResources().getFraction(getResourceId(""fraction"", resName), base, pbase);",https://www.github.com/anggrayudi/android-hidden-api/commit/101962b74ab597339cd4d7ebfccc11fa3baca7e4,"    public static float getFraction(Context context, @NonNull String resName, int base, int pbase) throws ResourceNotFoundException {
        try {
            return context.getResources().getFraction(getResourceId(""fraction"", resName), base, pbase);
","['    ', 'public', ' ', 'static', ' ', 'float', ' ', 'getFraction', '(', 'Context', ' ', 'context', ',', ' ', '@NonNull', ' ', 'String', ' ', 'resName', ',', ' ', 'int', ' ', 'base', ',', ' ', 'int', ' ', 'pbase', ')', ' ', 'throws', ' ', 'ResourceNotFoundException', ' ', '{', '\n', '        ', 'try', ' ', '{', '\n', '            ', 'return', ' ', 'context', '.', 'getResources', '(', ')', '.', 'getFraction', '(', 'getResourceId', '(', '""', 'fraction', '""', ',', ' ', 'resName', ')', ',', ' ', 'base', ',', ' ', 'pbase', ')', ';', '\n', '<END>']"
master,101962b74ab597339cd4d7ebfccc11fa3baca7e4,InternalAccessor.java,getInteger,"    public static int getInteger(Context context, @NonNull String resName) throws ResourceNotFoundException {
        try {
            return context.getResources().getInteger(getResourceId(""integer"", resName));",https://www.github.com/anggrayudi/android-hidden-api/commit/101962b74ab597339cd4d7ebfccc11fa3baca7e4,"    public static int getInteger(Context context, @NonNull String resName) throws ResourceNotFoundException {
        try {
            return context.getResources().getInteger(getResourceId(""integer"", resName));
","['    ', 'public', ' ', 'static', ' ', 'int', ' ', 'getInteger', '(', 'Context', ' ', 'context', ',', ' ', '@NonNull', ' ', 'String', ' ', 'resName', ')', ' ', 'throws', ' ', 'ResourceNotFoundException', ' ', '{', '\n', '        ', 'try', ' ', '{', '\n', '            ', 'return', ' ', 'context', '.', 'getResources', '(', ')', '.', 'getInteger', '(', 'getResourceId', '(', '""', 'integer', '""', ',', ' ', 'resName', ')', ')', ';', '\n', '<END>']"
master,101962b74ab597339cd4d7ebfccc11fa3baca7e4,InternalAccessor.java,getLayout,"    public static XmlResourceParser getLayout(Context context, @NonNull String resName) throws ResourceNotFoundException {
        try {
            return context.getResources().getLayout(getResourceId(""layout"", resName));",https://www.github.com/anggrayudi/android-hidden-api/commit/101962b74ab597339cd4d7ebfccc11fa3baca7e4,"    public static XmlResourceParser getLayout(Context context, @NonNull String resName) throws ResourceNotFoundException {
        try {
            return context.getResources().getLayout(getResourceId(""layout"", resName));
","['    ', 'public', ' ', 'static', ' ', 'XmlResourceParser', ' ', 'getLayout', '(', 'Context', ' ', 'context', ',', ' ', '@NonNull', ' ', 'String', ' ', 'resName', ')', ' ', 'throws', ' ', 'ResourceNotFoundException', ' ', '{', '\n', '        ', 'try', ' ', '{', '\n', '            ', 'return', ' ', 'context', '.', 'getResources', '(', ')', '.', 'getLayout', '(', 'getResourceId', '(', '""', 'layout', '""', ',', ' ', 'resName', ')', ')', ';', '\n', '<END>']"
master,101962b74ab597339cd4d7ebfccc11fa3baca7e4,InternalAccessor.java,getMenu,"    public static XmlResourceParser getMenu(Context context, @NonNull String resName) throws ResourceNotFoundException {
        try {
            return context.getResources().getLayout(getResourceId(""menu"", resName));",https://www.github.com/anggrayudi/android-hidden-api/commit/101962b74ab597339cd4d7ebfccc11fa3baca7e4,"    public static XmlResourceParser getMenu(Context context, @NonNull String resName) throws ResourceNotFoundException {
        try {
            return context.getResources().getLayout(getResourceId(""menu"", resName));
","['    ', 'public', ' ', 'static', ' ', 'XmlResourceParser', ' ', 'getMenu', '(', 'Context', ' ', 'context', ',', ' ', '@NonNull', ' ', 'String', ' ', 'resName', ')', ' ', 'throws', ' ', 'ResourceNotFoundException', ' ', '{', '\n', '        ', 'try', ' ', '{', '\n', '            ', 'return', ' ', 'context', '.', 'getResources', '(', ')', '.', 'getLayout', '(', 'getResourceId', '(', '""', 'menu', '""', ',', ' ', 'resName', ')', ')', ';', '\n', '<END>']"
master,101962b74ab597339cd4d7ebfccc11fa3baca7e4,InternalAccessor.java,getMipmap,"    public static Drawable getMipmap(Context context, @NonNull String resName) throws ResourceNotFoundException {
        try {
            return context.getResources().getDrawable(getResourceId(""mipmap"", resName));",https://www.github.com/anggrayudi/android-hidden-api/commit/101962b74ab597339cd4d7ebfccc11fa3baca7e4,"    public static Drawable getMipmap(Context context, @NonNull String resName) throws ResourceNotFoundException {
        try {
            return context.getResources().getDrawable(getResourceId(""mipmap"", resName));
","['    ', 'public', ' ', 'static', ' ', 'Drawable', ' ', 'getMipmap', '(', 'Context', ' ', 'context', ',', ' ', '@NonNull', ' ', 'String', ' ', 'resName', ')', ' ', 'throws', ' ', 'ResourceNotFoundException', ' ', '{', '\n', '        ', 'try', ' ', '{', '\n', '            ', 'return', ' ', 'context', '.', 'getResources', '(', ')', '.', 'getDrawable', '(', 'getResourceId', '(', '""', 'mipmap', '""', ',', ' ', 'resName', ')', ')', ';', '\n', '<END>']"
master,101962b74ab597339cd4d7ebfccc11fa3baca7e4,InternalAccessor.java,getRaw,"    public static InputStream getRaw(Context context, @NonNull String resName) throws ResourceNotFoundException {
        try {
            return context.getResources().openRawResource(getResourceId(""raw"", resName));",https://www.github.com/anggrayudi/android-hidden-api/commit/101962b74ab597339cd4d7ebfccc11fa3baca7e4,"    public static InputStream getRaw(Context context, @NonNull String resName) throws ResourceNotFoundException {
        try {
            return context.getResources().openRawResource(getResourceId(""raw"", resName));
","['    ', 'public', ' ', 'static', ' ', 'InputStream', ' ', 'getRaw', '(', 'Context', ' ', 'context', ',', ' ', '@NonNull', ' ', 'String', ' ', 'resName', ')', ' ', 'throws', ' ', 'ResourceNotFoundException', ' ', '{', '\n', '        ', 'try', ' ', '{', '\n', '            ', 'return', ' ', 'context', '.', 'getResources', '(', ')', '.', 'openRawResource', '(', 'getResourceId', '(', '""', 'raw', '""', ',', ' ', 'resName', ')', ')', ';', '\n', '<END>']"
master,101962b74ab597339cd4d7ebfccc11fa3baca7e4,InternalAccessor.java,getIntArray,"    public static int[] getIntArray(Context context, @NonNull String resName) throws ResourceNotFoundException {
        try {
            return context.getResources().getIntArray(getResourceId(""array"", resName));",https://www.github.com/anggrayudi/android-hidden-api/commit/101962b74ab597339cd4d7ebfccc11fa3baca7e4,"    public static int[] getIntArray(Context context, @NonNull String resName) throws ResourceNotFoundException {
        try {
            return context.getResources().getIntArray(getResourceId(""array"", resName));
","['    ', 'public', ' ', 'static', ' ', 'int', '[', ']', ' ', 'getIntArray', '(', 'Context', ' ', 'context', ',', ' ', '@NonNull', ' ', 'String', ' ', 'resName', ')', ' ', 'throws', ' ', 'ResourceNotFoundException', ' ', '{', '\n', '        ', 'try', ' ', '{', '\n', '            ', 'return', ' ', 'context', '.', 'getResources', '(', ')', '.', 'getIntArray', '(', 'getResourceId', '(', '""', 'array', '""', ',', ' ', 'resName', ')', ')', ';', '\n', '<END>']"
master,101962b74ab597339cd4d7ebfccc11fa3baca7e4,InternalAccessor.java,getStringArray,"    public static String[] getStringArray(Context context, @NonNull String resName) throws ResourceNotFoundException {
        try {
            return context.getResources().getStringArray(getResourceId(""array"", resName));",https://www.github.com/anggrayudi/android-hidden-api/commit/101962b74ab597339cd4d7ebfccc11fa3baca7e4,"    public static String[] getStringArray(Context context, @NonNull String resName) throws ResourceNotFoundException {
        try {
            return context.getResources().getStringArray(getResourceId(""array"", resName));
","['    ', 'public', ' ', 'static', ' ', 'String', '[', ']', ' ', 'getStringArray', '(', 'Context', ' ', 'context', ',', ' ', '@NonNull', ' ', 'String', ' ', 'resName', ')', ' ', 'throws', ' ', 'ResourceNotFoundException', ' ', '{', '\n', '        ', 'try', ' ', '{', '\n', '            ', 'return', ' ', 'context', '.', 'getResources', '(', ')', '.', 'getStringArray', '(', 'getResourceId', '(', '""', 'array', '""', ',', ' ', 'resName', ')', ')', ';', '\n', '<END>']"
master,101962b74ab597339cd4d7ebfccc11fa3baca7e4,InternalAccessor.java,getString,"    public static String getString(Context context, @NonNull String resName) throws ResourceNotFoundException {
        try {
            return context.getString(getResourceId(""string"", resName));",https://www.github.com/anggrayudi/android-hidden-api/commit/101962b74ab597339cd4d7ebfccc11fa3baca7e4,"    public static String getString(Context context, @NonNull String resName) throws ResourceNotFoundException {
        try {
            return context.getString(getResourceId(""string"", resName));
","['    ', 'public', ' ', 'static', ' ', 'String', ' ', 'getString', '(', 'Context', ' ', 'context', ',', ' ', '@NonNull', ' ', 'String', ' ', 'resName', ')', ' ', 'throws', ' ', 'ResourceNotFoundException', ' ', '{', '\n', '        ', 'try', ' ', '{', '\n', '            ', 'return', ' ', 'context', '.', 'getString', '(', 'getResourceId', '(', '""', 'string', '""', ',', ' ', 'resName', ')', ')', ';', '\n', '<END>']"
master,101962b74ab597339cd4d7ebfccc11fa3baca7e4,InternalAccessor.java,getXml,"    public static XmlResourceParser getXml(Context context, @NonNull String resName) throws ResourceNotFoundException {
        try {
            return context.getResources().getXml(getResourceId(""xml"", resName));",https://www.github.com/anggrayudi/android-hidden-api/commit/101962b74ab597339cd4d7ebfccc11fa3baca7e4,"    public static XmlResourceParser getXml(Context context, @NonNull String resName) throws ResourceNotFoundException {
        try {
            return context.getResources().getXml(getResourceId(""xml"", resName));
","['    ', 'public', ' ', 'static', ' ', 'XmlResourceParser', ' ', 'getXml', '(', 'Context', ' ', 'context', ',', ' ', '@NonNull', ' ', 'String', ' ', 'resName', ')', ' ', 'throws', ' ', 'ResourceNotFoundException', ' ', '{', '\n', '        ', 'try', ' ', '{', '\n', '            ', 'return', ' ', 'context', '.', 'getResources', '(', ')', '.', 'getXml', '(', 'getResourceId', '(', '""', 'xml', '""', ',', ' ', 'resName', ')', ')', ';', '\n', '<END>']"
master,101962b74ab597339cd4d7ebfccc11fa3baca7e4,ResourcesHolder.java,sendBroadcast,"    public void sendBroadcast(Context context, @NonNull String key){
        Intent intent = new Intent(ACTION_SEND_RESOURCES_HOLDER);
        intent.putExtra(key, this);
        context.sendBroadcast(intent);
    }",https://www.github.com/anggrayudi/android-hidden-api/commit/101962b74ab597339cd4d7ebfccc11fa3baca7e4,"    public void sendBroadcast(Context context, @NonNull String key){
        Intent intent = new Intent(ACTION_SEND_RESOURCES_HOLDER);
        intent.putExtra(key, this);
        context.sendBroadcast(intent);
    }
","['    ', 'public', ' ', 'void', ' ', 'sendBroadcast', '(', 'Context', ' ', 'context', ',', ' ', '@NonNull', ' ', 'String', ' ', 'key', ')', '{', '\n', '        ', 'Intent', ' ', 'intent', ' ', '=', ' ', 'new', ' ', 'Intent', '(', 'ACTION_SEND_RESOURCES_HOLDER', ')', ';', '\n', '        ', 'intent', '.', 'putExtra', '(', 'key', ',', ' ', 'this', ')', ';', '\n', '        ', 'context', '.', 'sendBroadcast', '(', 'intent', ')', ';', '\n', '    ', '}', '\n', '<END>']"
master,101962b74ab597339cd4d7ebfccc11fa3baca7e4,ResourcesHolder.java,sendViaLocalBroadcastManager,"    public void sendViaLocalBroadcastManager(Context context, @NonNull String key){
        Intent intent = new Intent(ACTION_SEND_RESOURCES_HOLDER);
        intent.putExtra(key, this);
        LocalBroadcastManager.getInstance(context).sendBroadcast(intent);
    }",https://www.github.com/anggrayudi/android-hidden-api/commit/101962b74ab597339cd4d7ebfccc11fa3baca7e4,"    public void sendViaLocalBroadcastManager(Context context, @NonNull String key){
        Intent intent = new Intent(ACTION_SEND_RESOURCES_HOLDER);
        intent.putExtra(key, this);
        LocalBroadcastManager.getInstance(context).sendBroadcast(intent);
    }
","['    ', 'public', ' ', 'void', ' ', 'sendViaLocalBroadcastManager', '(', 'Context', ' ', 'context', ',', ' ', '@NonNull', ' ', 'String', ' ', 'key', ')', '{', '\n', '        ', 'Intent', ' ', 'intent', ' ', '=', ' ', 'new', ' ', 'Intent', '(', 'ACTION_SEND_RESOURCES_HOLDER', ')', ';', '\n', '        ', 'intent', '.', 'putExtra', '(', 'key', ',', ' ', 'this', ')', ';', '\n', '        ', 'LocalBroadcastManager', '.', 'getInstance', '(', 'context', ')', '.', 'sendBroadcast', '(', 'intent', ')', ';', '\n', '    ', '}', '\n', '<END>']"
master,59003b78859d5be500164fd03fed0707a9659497,Receiver.java,onReceive,"    public void onReceive(Context context, Intent intent) {
        Toast.makeText(context, ""ResourceHolder is received. See detail on LogCat."", Toast.LENGTH_SHORT).show();
",https://www.github.com/anggrayudi/android-hidden-api/commit/59003b78859d5be500164fd03fed0707a9659497,"    public void onReceive(Context context, Intent intent) {
        Toast.makeText(context, ""ResourceHolder is received. See detail on LogCat."", Toast.LENGTH_SHORT).show();
","['    ', 'public', ' ', 'void', ' ', 'onReceive', '(', 'Context', ' ', 'context', ',', ' ', 'Intent', ' ', 'intent', ')', ' ', '{', '\n', '        ', 'Toast', '.', 'makeText', '(', 'context', ',', ' ', '""', 'ResourceHolder is received. See detail on LogCat.', '""', ',', ' ', 'Toast', '.', 'LENGTH_SHORT', ')', '.', 'show', '(', ')', ';', '\n', '<END>']"
master,8b316cd419857a7156dea525d945ec1fadb30128,InternalAccessor.java,getBoolean,"        public boolean getBoolean(@NonNull String resName) throws ResourceNotFoundException {
            boolean bol = InternalAccessor.getBoolean(context, resName);
            if (saveToResourcesHolder)
                holder.put(resName, bol);
            return bol;
        }",https://www.github.com/anggrayudi/android-hidden-api/commit/8b316cd419857a7156dea525d945ec1fadb30128,"        public boolean getBoolean(@NonNull String resName) throws ResourceNotFoundException {
            boolean bol = InternalAccessor.getBoolean(context, resName);
            if (saveToResourcesHolder)
                holder.put(resName, bol);
            return bol;
        }
","['        ', 'public', ' ', 'boolean', ' ', 'getBoolean', '(', '@NonNull', ' ', 'String', ' ', 'resName', ')', ' ', 'throws', ' ', 'ResourceNotFoundException', ' ', '{', '\n', '            ', 'boolean', ' ', 'bol', ' ', '=', ' ', 'InternalAccessor', '.', 'getBoolean', '(', 'context', ',', ' ', 'resName', ')', ';', '\n', '            ', 'if', ' ', '(', 'saveToResourcesHolder', ')', '\n', '                ', 'holder', '.', 'put', '(', 'resName', ',', ' ', 'bol', ')', ';', '\n', '            ', 'return', ' ', 'bol', ';', '\n', '        ', '}', '\n', '<END>']"
master,8b316cd419857a7156dea525d945ec1fadb30128,InternalAccessor.java,getColor,"        public int getColor(@NonNull String resName) throws ResourceNotFoundException {
            int color = InternalAccessor.getColor(context, resName);
            if (saveToResourcesHolder)
                holder.put(resName, color);
            return color;
        }",https://www.github.com/anggrayudi/android-hidden-api/commit/8b316cd419857a7156dea525d945ec1fadb30128,"        public int getColor(@NonNull String resName) throws ResourceNotFoundException {
            int color = InternalAccessor.getColor(context, resName);
            if (saveToResourcesHolder)
                holder.put(resName, color);
            return color;
        }
","['        ', 'public', ' ', 'int', ' ', 'getColor', '(', '@NonNull', ' ', 'String', ' ', 'resName', ')', ' ', 'throws', ' ', 'ResourceNotFoundException', ' ', '{', '\n', '            ', 'int', ' ', 'color', ' ', '=', ' ', 'InternalAccessor', '.', 'getColor', '(', 'context', ',', ' ', 'resName', ')', ';', '\n', '            ', 'if', ' ', '(', 'saveToResourcesHolder', ')', '\n', '                ', 'holder', '.', 'put', '(', 'resName', ',', ' ', 'color', ')', ';', '\n', '            ', 'return', ' ', 'color', ';', '\n', '        ', '}', '\n', '<END>']"
master,8b316cd419857a7156dea525d945ec1fadb30128,InternalAccessor.java,getDimension,"        public float getDimension(@NonNull String resName) throws ResourceNotFoundException {
            float dimens = InternalAccessor.getDimension(context, resName);
            if (saveToResourcesHolder)
                holder.put(resName, dimens);
            return dimens;
        }",https://www.github.com/anggrayudi/android-hidden-api/commit/8b316cd419857a7156dea525d945ec1fadb30128,"        public float getDimension(@NonNull String resName) throws ResourceNotFoundException {
            float dimens = InternalAccessor.getDimension(context, resName);
            if (saveToResourcesHolder)
                holder.put(resName, dimens);
            return dimens;
        }
","['        ', 'public', ' ', 'float', ' ', 'getDimension', '(', '@NonNull', ' ', 'String', ' ', 'resName', ')', ' ', 'throws', ' ', 'ResourceNotFoundException', ' ', '{', '\n', '            ', 'float', ' ', 'dimens', ' ', '=', ' ', 'InternalAccessor', '.', 'getDimension', '(', 'context', ',', ' ', 'resName', ')', ';', '\n', '            ', 'if', ' ', '(', 'saveToResourcesHolder', ')', '\n', '                ', 'holder', '.', 'put', '(', 'resName', ',', ' ', 'dimens', ')', ';', '\n', '            ', 'return', ' ', 'dimens', ';', '\n', '        ', '}', '\n', '<END>']"
master,8b316cd419857a7156dea525d945ec1fadb30128,InternalAccessor.java,getInteger,"        public int getInteger(@NonNull String resName) throws ResourceNotFoundException {
            int integer = InternalAccessor.getInteger(context, resName);
            if (saveToResourcesHolder)
                holder.put(resName, integer);
            return integer;
        }",https://www.github.com/anggrayudi/android-hidden-api/commit/8b316cd419857a7156dea525d945ec1fadb30128,"        public int getInteger(@NonNull String resName) throws ResourceNotFoundException {
            int integer = InternalAccessor.getInteger(context, resName);
            if (saveToResourcesHolder)
                holder.put(resName, integer);
            return integer;
        }
","['        ', 'public', ' ', 'int', ' ', 'getInteger', '(', '@NonNull', ' ', 'String', ' ', 'resName', ')', ' ', 'throws', ' ', 'ResourceNotFoundException', ' ', '{', '\n', '            ', 'int', ' ', 'integer', ' ', '=', ' ', 'InternalAccessor', '.', 'getInteger', '(', 'context', ',', ' ', 'resName', ')', ';', '\n', '            ', 'if', ' ', '(', 'saveToResourcesHolder', ')', '\n', '                ', 'holder', '.', 'put', '(', 'resName', ',', ' ', 'integer', ')', ';', '\n', '            ', 'return', ' ', 'integer', ';', '\n', '        ', '}', '\n', '<END>']"
master,8b316cd419857a7156dea525d945ec1fadb30128,InternalAccessor.java,getMipmap,"        public Drawable getMipmap(@NonNull String resName) throws ResourceNotFoundException {
            Drawable mipmap = InternalAccessor.getMipmap(context, resName);
            if (saveToResourcesHolder)
                holder.put(resName, mipmap);
            return mipmap;
        }",https://www.github.com/anggrayudi/android-hidden-api/commit/8b316cd419857a7156dea525d945ec1fadb30128,"        public Drawable getMipmap(@NonNull String resName) throws ResourceNotFoundException {
            Drawable mipmap = InternalAccessor.getMipmap(context, resName);
            if (saveToResourcesHolder)
                holder.put(resName, mipmap);
            return mipmap;
        }
","['        ', 'public', ' ', 'Drawable', ' ', 'getMipmap', '(', '@NonNull', ' ', 'String', ' ', 'resName', ')', ' ', 'throws', ' ', 'ResourceNotFoundException', ' ', '{', '\n', '            ', 'Drawable', ' ', 'mipmap', ' ', '=', ' ', 'InternalAccessor', '.', 'getMipmap', '(', 'context', ',', ' ', 'resName', ')', ';', '\n', '            ', 'if', ' ', '(', 'saveToResourcesHolder', ')', '\n', '                ', 'holder', '.', 'put', '(', 'resName', ',', ' ', 'mipmap', ')', ';', '\n', '            ', 'return', ' ', 'mipmap', ';', '\n', '        ', '}', '\n', '<END>']"
